position_history_id,employee_id,effective_start_date,effective_end_date,job_title,cost_centre,fte,updated_at
2010,746,2015-10-26,2016-08-14,Senior Manager,CC-140-OPS,0.54,2016-09-06 05:45:00
2011,746,2016-11-11,2017-05-06,Senior Engineer,CC-100-FIN,0.46,2017-05-11 07:41:00
2012,746,2017-05-07,2019-03-14,Senior Manager,CC-100-FIN,0.48,2019-03-15 22:17:00
2013,746,2019-03-15,2019-10-23,Analyst,CC-110-HR,0.82,2019-10-25 14:37:00
2014,746,2019-10-24,,Engineer,CC-140-OPS,0.86,2019-11-05 23:05:00
2015,747,2019-12-06,2021-07-10,Senior Engineer,CC-120-ENG,0.84,2021-07-22 18:22:00
2016,747,2021-09-18,,Analyst,CC-120-ENG,0.34,2021-10-08 03:40:00
2017,748,2017-04-15,2018-04-28,Project Manager,CC-130-PMO,0.98,2018-05-15 18:37:00
2018,748,2018-03-18,2019-01-13,Director,CC-100-FIN,0.42,2019-01-15 21:14:00
2019,748,2019-01-14,,Engineer,CC-140-OPS,0.92,2019-02-13 00:19:00
2020,749,2018-07-04,2019-10-16,Director,CC-120-ENG,0.57,2019-10-18 11:12:00
2021,749,2020-01-03,,Project Manager,CC-110-HR,0.49,2020-01-21 23:36:00
2022,750,2023-03-27,2024-03-29,Manager,CC-160-MKT,0.58,2024-04-11 08:06:00
2023,750,2024-03-30,2025-02-25,Director,CC-150-SALES,0.35,2025-03-15 01:00:00
2024,750,2025-02-26,,Lead Engineer,CC-150-SALES,0.58,2025-03-07 19:02:00
2025,751,2025-12-09,2026-02-28,Lead Engineer,CC-100-FIN,0.26,2026-03-23 04:59:00
2026,752,2019-02-26,2020-12-24,Director,CC-150-SALES,0.25,2021-01-09 19:03:00
2027,752,2020-12-25,2021-07-07,Project Manager,CC-110-HR,0.53,2021-07-11 02:58:00
2028,752,2021-07-08,,Engineer,CC-140-OPS,0.59,2021-07-25 11:31:00
2029,753,2018-07-31,2020-03-17,Manager,CC-140-OPS,0.43,2020-03-25 05:28:00
2030,753,2020-06-15,2021-01-25,Senior Analyst,CC-120-ENG,0.34,2021-02-08 17:02:00
2031,754,2017-12-31,2019-10-21,Analyst,CC-150-SALES,0.95,2019-11-18 04:39:00
2032,754,2019-10-22,2020-04-08,Engineer,CC-160-MKT,0.22,2020-05-02 23:42:00
2033,754,2020-04-09,,Senior Manager,CC-100-FIN,0.25,2020-04-10 19:46:00
2034,755,2016-02-01,2016-12-03,Senior Analyst,CC-100-FIN,0.27,2017-01-02 12:25:00
2035,756,2021-11-25,2023-02-20,Senior Manager,CC-110-HR,0.41,2023-03-09 23:56:00
2036,756,2023-04-16,2023-12-20,Project Manager,CC-100-FIN,0.21,2024-01-19 14:40:00
2037,756,2023-04-16,2023-12-20,Analyst,CC-100-FIN,0.46,2024-01-19 19:40:00
2038,756,2023-12-21,,Engineer,CC-100-FIN,0.72,2023-12-29 09:09:00
2039,757,2025-02-12,2025-07-04,Senior Analyst,CC-130-PMO,0.84,2025-07-23 15:24:00
2040,758,2025-06-21,2026-02-28,Project Manager,CC-150-SALES,0.85,2026-03-06 12:11:00
2041,759,2017-02-16,2017-08-17,Director,CC-140-OPS,0.29,2017-09-01 13:57:00
2042,759,2017-08-18,2018-02-12,Analyst,CC-130-PMO,0.52,2018-02-27 18:13:00
2043,759,2018-02-13,2018-12-27,Analyst,CC-140-OPS,0.6,2019-01-03 04:40:00
2044,759,2018-12-28,,Project Manager,CC-100-FIN,0.31,2019-01-18 07:19:00
2045,760,2020-10-09,2021-11-01,Senior Manager,CC-100-FIN,0.42,2021-11-25 14:02:00
2046,760,2021-11-02,2023-07-27,Senior Manager,CC-130-PMO,0.91,2023-08-20 01:28:00
2047,761,2020-07-30,2021-02-24,Analyst,CC-140-OPS,0.59,2021-02-24 08:07:00
2048,761,2021-02-25,2023-02-12,Project Coordinator,CC-160-MKT,0.98,2023-03-08 09:22:00
2049,761,2023-02-13,2023-09-28,Director,CC-160-MKT,0.54,2023-10-07 23:16:00
2050,762,2020-09-01,2021-07-22,Manager,CC-140-OPS,0.35,2021-08-06 04:49:00
2051,762,2021-07-23,2023-05-05,Engineer,CC-110-HR,0.29,2023-05-18 03:37:00
2052,762,2023-05-06,2024-05-31,Lead Engineer,CC-110-HR,0.77,2024-06-26 22:48:00
2053,763,2017-05-31,2018-03-28,Senior Analyst,CC-110-HR,0.79,2018-03-30 01:27:00
2054,763,2018-03-29,2018-11-16,Senior Analyst,CC-100-FIN,0.64,2018-11-22 23:22:00
2055,763,2018-11-17,2020-03-01,Senior Analyst,CC-140-OPS,0.92,2020-03-30 12:31:00
2056,763,2020-03-02,2020-11-19,Director,CC-110-HR,0.4,2020-12-18 21:12:00
2057,764,2015-07-27,2017-04-24,Senior Engineer,CC-120-ENG,0.58,2017-05-24 06:02:00
2058,764,2017-04-14,2018-09-12,Senior Analyst,CC-120-ENG,0.5,2018-09-14 04:25:00
2059,764,2018-09-13,2019-02-22,Analyst,CC-160-MKT,0.27,2019-03-09 02:04:00
2060,764,2019-02-23,,Project Manager,CC-120-ENG,0.7,2019-03-18 06:17:00
2061,765,2024-11-23,2026-02-28,Project Manager,CC-110-HR,0.48,2026-03-14 08:32:00
2062,765,2026-01-24,2026-02-28,Director,CC-130-PMO,0.47,2026-02-28 20:28:00
2063,766,2020-04-11,2022-01-30,Project Manager,CC-120-ENG,0.31,2022-02-04 13:05:00
2064,766,2022-01-31,2023-08-05,Project Coordinator,CC-100-FIN,1.0,2023-08-25 04:33:00
2065,766,2023-08-06,2023-12-07,Manager,CC-140-OPS,0.5,2023-12-19 05:46:00
2066,766,2023-12-08,2025-01-03,Project Coordinator,CC-140-OPS,0.6,2025-01-31 18:49:00
2067,766,2025-01-04,,Senior Analyst,CC-140-OPS,0.87,2025-01-06 05:13:00
2068,767,2024-07-02,2025-02-14,Project Coordinator,CC-100-FIN,0.94,2025-02-18 02:35:00
2069,768,2023-02-27,2024-03-14,Senior Analyst,CC-150-SALES,0.87,2024-03-14 06:06:00
2070,768,2024-03-15,2025-03-16,Project Coordinator,CC-140-OPS,0.53,2025-04-01 20:27:00
2071,768,2025-03-17,,Senior Manager,CC-100-FIN,0.61,2025-04-06 10:54:00
2072,769,2019-02-07,2019-09-25,Senior Analyst,CC-140-OPS,0.33,2019-10-09 03:44:00
2073,769,2019-09-26,2019-12-03,Lead Engineer,CC-120-ENG,0.86,2019-12-29 22:58:00
2074,770,2021-04-20,2022-11-20,Senior Engineer,CC-100-FIN,0.52,2022-12-17 01:01:00
2075,770,2022-12-17,,Senior Analyst,CC-160-MKT,0.35,2022-12-30 00:09:00
2076,771,2018-03-28,2020-01-08,Senior Engineer,CC-150-SALES,0.66,2020-01-11 03:13:00
2077,771,2020-01-09,2021-10-13,Analyst,CC-140-OPS,0.68,2021-11-12 12:24:00
2078,771,2021-10-14,2023-09-24,Senior Analyst,CC-130-PMO,0.4,2023-10-16 12:05:00
2079,772,2023-07-28,,Manager,CC-110-HR,0.77,2023-07-28 17:40:00
2080,773,2021-12-27,2022-10-23,Project Coordinator,CC-140-OPS,0.53,2022-11-20 07:18:00
2081,773,2022-12-26,2023-07-21,Analyst,CC-140-OPS,0.38,2023-08-13 21:10:00
2082,773,2023-07-22,2024-05-14,Manager,CC-160-MKT,0.87,2024-05-25 06:40:00
2083,773,2024-05-15,,Lead Engineer,CC-110-HR,0.23,2024-05-30 11:33:00
2084,774,2016-06-11,2016-11-30,Project Manager,CC-120-ENG,0.78,2016-12-11 12:20:00
2085,774,2016-12-29,,Engineer,CC-100-FIN,0.69,2017-01-11 15:15:00
2086,775,2019-03-09,2021-02-06,Senior Analyst,CC-140-OPS,0.66,2021-02-18 13:08:00
2087,775,2021-02-07,2021-10-28,Senior Analyst,CC-160-MKT,0.29,2021-11-04 09:06:00
2088,776,2021-04-03,2021-12-16,Manager,CC-110-HR,0.55,2022-01-08 04:00:00
2089,776,2021-11-04,2022-10-09,Engineer,CC-160-MKT,0.27,2022-11-07 14:01:00
2090,776,2022-10-10,,Project Manager,CC-160-MKT,0.22,2022-10-24 15:44:00
2091,777,2016-08-13,2017-05-26,Senior Engineer,CC-120-ENG,0.69,2017-06-14 17:04:00
2092,777,2017-06-22,2018-07-30,Manager,CC-100-FIN,0.68,2018-08-18 04:12:00
2093,778,2019-07-03,2020-04-14,Lead Engineer,CC-120-ENG,0.46,2020-05-04 17:44:00
2094,778,2020-04-15,2021-10-17,Director,CC-140-OPS,0.97,2021-10-17 21:12:00
2095,778,2021-10-18,,Analyst,CC-100-FIN,0.52,2021-10-22 01:13:00
2096,779,2015-06-09,2016-02-24,Analyst,CC-160-MKT,0.28,2016-03-19 14:24:00
2097,779,2016-02-25,2017-12-15,Senior Engineer,CC-120-ENG,0.51,2017-12-29 10:46:00
2098,779,2017-12-16,2018-06-09,Manager,CC-110-HR,1.0,2018-07-01 08:10:00
2099,779,2018-06-10,2019-11-10,Project Coordinator,CC-150-SALES,0.89,2019-12-08 01:31:00
2100,779,2019-11-11,2020-03-20,Manager,CC-130-PMO,0.54,2020-03-21 03:15:00
2101,780,2024-01-07,2025-08-08,Senior Analyst,CC-120-ENG,0.22,2025-08-21 01:11:00
2102,780,2025-08-09,2026-01-06,Project Coordinator,CC-120-ENG,0.21,2026-01-29 04:19:00
2103,780,2026-01-07,2026-02-28,Analyst,CC-130-PMO,0.66,2026-03-08 17:55:00
2104,781,2016-09-02,2017-10-18,Engineer,CC-150-SALES,0.96,2017-10-25 22:22:00
2105,781,2017-12-04,,Senior Analyst,CC-110-HR,0.68,2017-12-19 15:26:00
2106,782,2016-07-26,2018-03-07,Senior Manager,CC-120-ENG,0.46,2018-03-13 22:59:00
2107,782,2018-03-08,2019-11-25,Project Manager,CC-120-ENG,0.87,2019-12-17 16:42:00
2108,782,2019-11-26,2021-07-18,Project Manager,CC-120-ENG,0.61,2021-08-02 11:59:00
2109,782,2021-07-19,2023-02-01,Director,CC-140-OPS,0.24,2023-02-08 06:09:00
2110,782,2023-02-02,,Project Manager,CC-110-HR,0.42,2023-03-01 18:51:00
2111,783,2018-07-28,2019-01-15,Manager,CC-150-SALES,0.53,2019-01-20 23:12:00
2112,783,2019-01-16,2020-06-14,Senior Engineer,CC-130-PMO,0.25,2020-07-05 07:26:00
2113,784,2023-04-17,2024-03-15,Director,CC-160-MKT,0.23,2024-04-06 19:36:00
2114,784,2024-03-16,2025-11-19,Director,CC-120-ENG,0.36,2025-11-22 23:03:00
2115,784,2025-11-20,2026-02-28,Lead Engineer,CC-110-HR,0.95,2026-03-23 16:33:00
2116,785,2018-10-09,2019-10-14,Engineer,CC-130-PMO,0.67,2019-10-24 14:59:00
2117,785,2019-12-11,2020-09-20,Project Coordinator,CC-150-SALES,0.99,2020-09-20 05:59:00
2118,785,2020-09-21,2022-06-09,Analyst,CC-150-SALES,0.53,2022-07-06 05:37:00
2119,785,2022-06-10,,Engineer,CC-130-PMO,0.25,2022-06-14 12:29:00
2120,786,2020-12-20,2022-01-07,Director,CC-120-ENG,0.29,2022-02-01 21:24:00
2121,786,2022-01-08,2022-12-12,Analyst,CC-110-HR,0.34,2022-12-30 08:01:00
2122,786,2022-12-13,2024-01-28,Engineer,CC-100-FIN,0.38,2024-02-02 13:56:00
2123,787,2018-05-12,2019-06-13,Project Coordinator,CC-100-FIN,0.69,2019-07-01 05:28:00
2124,787,2019-06-14,2020-10-12,Project Manager,CC-140-OPS,0.61,2020-10-19 20:10:00
2125,787,2020-10-13,2021-10-13,Project Manager,CC-130-PMO,0.79,2021-11-03 15:21:00
2126,787,2021-10-14,,Senior Engineer,CC-110-HR,0.4,2021-10-22 09:16:00
2127,788,2019-02-17,,Lead Engineer,CC-160-MKT,0.81,2019-02-24 13:47:00
2128,789,2025-12-27,2026-02-28,Engineer,CC-160-MKT,0.62,2026-03-09 07:48:00
2129,789,2026-02-23,2026-02-28,Lead Engineer,CC-110-HR,0.23,2026-03-01 03:57:00
2130,790,2023-12-08,2025-11-23,Project Coordinator,CC-160-MKT,0.77,2025-12-15 13:45:00
2131,790,2025-11-24,,Manager,CC-110-HR,0.74,2025-12-05 15:37:00
2132,791,2022-09-19,2023-05-16,Senior Manager,CC-130-PMO,0.6,2023-05-28 06:11:00
2133,791,2023-07-14,2024-05-02,Manager,CC-160-MKT,0.95,2024-05-15 12:15:00
2134,791,2024-05-03,,Project Manager,CC-150-SALES,0.93,2024-05-27 20:09:00
2135,792,2020-04-27,2021-11-24,Lead Engineer,CC-110-HR,0.99,2021-11-29 07:39:00
2136,792,2022-01-06,2023-09-23,Project Manager,CC-150-SALES,0.39,2023-10-17 11:16:00
2137,793,2023-10-12,2024-09-06,Manager,CC-100-FIN,0.9,2024-09-23 08:06:00
2138,793,2024-11-16,2026-02-28,Senior Engineer,CC-110-HR,0.34,2026-03-06 00:04:00
2139,794,2021-06-23,2022-08-18,Director,CC-140-OPS,0.91,2022-08-23 04:39:00
2140,794,2021-06-23,2022-08-18,Project Manager,CC-140-OPS,0.82,2022-08-23 12:39:00
2141,794,2022-08-19,,Project Coordinator,CC-150-SALES,0.34,2022-08-29 03:47:00
2142,795,2021-07-18,2022-04-25,Manager,CC-150-SALES,0.86,2022-04-25 18:48:00
2143,795,2022-04-26,2023-07-02,Manager,CC-110-HR,0.88,2023-07-03 12:45:00
2144,795,2023-07-03,,Director,CC-110-HR,0.36,2023-07-28 11:14:00
2145,796,2022-01-20,2023-05-22,Project Coordinator,CC-110-HR,0.7,2023-06-19 22:02:00
2146,796,2023-08-18,2024-07-07,Senior Manager,CC-160-MKT,0.23,2024-07-09 20:01:00
2147,796,2024-07-08,2026-02-28,Senior Engineer,CC-120-ENG,0.65,2026-03-21 12:46:00
2148,797,2024-06-07,,Analyst,CC-160-MKT,0.66,2024-06-19 10:26:00
2149,798,2022-08-20,2024-08-02,Project Manager,CC-100-FIN,0.94,2024-08-31 22:52:00
2150,798,2024-10-03,,Analyst,CC-120-ENG,0.36,2024-10-31 15:12:00
2151,799,2025-08-19,,Director,CC-100-FIN,0.33,2025-09-16 01:06:00
2152,800,2015-03-19,2016-01-05,Director,CC-110-HR,0.27,2016-01-07 00:59:00
2153,800,2016-01-25,2017-11-07,Senior Manager,CC-100-FIN,0.58,2017-11-16 20:47:00
2154,801,2016-09-12,2017-02-13,Director,CC-160-MKT,0.28,2017-02-16 00:38:00
2155,801,2017-04-04,2018-03-19,Senior Manager,CC-160-MKT,0.64,2018-04-15 09:52:00
2156,802,2019-08-08,2020-02-13,Senior Manager,CC-100-FIN,0.57,2020-03-07 13:26:00
2157,802,2020-02-14,2020-08-31,Senior Manager,CC-100-FIN,0.48,2020-09-05 07:39:00
2158,802,2020-09-01,,Director,CC-100-FIN,0.38,2020-09-30 23:39:00
2159,803,2025-04-28,2026-02-28,Director,CC-140-OPS,0.56,2026-03-29 07:35:00
2160,804,2023-04-02,2023-08-01,Project Manager,CC-160-MKT,0.59,2023-08-11 12:40:00
2161,804,2023-08-02,2024-06-21,Analyst,CC-130-PMO,0.31,2024-07-18 02:39:00
2162,804,2024-06-22,,Project Coordinator,CC-110-HR,0.56,2024-07-06 08:35:00
2163,805,2016-07-19,2017-03-10,Senior Engineer,CC-100-FIN,0.26,2017-04-06 17:58:00
2164,805,2017-03-11,2017-09-03,Senior Analyst,CC-150-SALES,0.68,2017-09-21 11:14:00
2165,805,2017-09-04,2019-06-13,Lead Engineer,CC-140-OPS,0.53,2019-06-20 19:27:00
2166,805,2019-06-14,2019-11-05,Senior Manager,CC-120-ENG,0.49,2019-11-26 00:53:00
2167,806,2018-08-24,2020-01-16,Manager,CC-150-SALES,0.53,2020-02-06 16:56:00
2168,806,2020-03-24,2020-09-12,Manager,CC-140-OPS,0.41,2020-09-24 11:09:00
2169,806,2020-09-13,2021-07-14,Analyst,CC-140-OPS,0.88,2021-08-06 06:47:00
2170,806,2021-08-01,2023-01-09,Lead Engineer,CC-150-SALES,0.99,2023-01-24 15:22:00
2171,807,2020-11-22,2021-07-10,Engineer,CC-120-ENG,0.33,2021-07-13 23:19:00
2172,807,2021-07-11,2022-04-07,Senior Analyst,CC-130-PMO,0.36,2022-04-20 20:09:00
2173,807,2022-04-08,2024-02-08,Lead Engineer,CC-100-FIN,0.61,2024-02-29 14:18:00
2174,807,2024-02-09,2025-09-23,Project Coordinator,CC-140-OPS,0.22,2025-10-15 13:05:00
2175,808,2020-02-26,2020-12-06,Analyst,CC-100-FIN,0.88,2020-12-09 04:03:00
2176,808,2021-03-01,2022-12-31,Project Coordinator,CC-150-SALES,0.88,2023-01-05 22:21:00
2177,808,2022-11-17,,Senior Analyst,CC-130-PMO,0.62,2022-11-28 07:35:00
2178,809,2021-02-15,2022-04-01,Senior Analyst,CC-140-OPS,0.65,2022-04-29 03:39:00
2179,809,2022-04-02,2022-12-25,Lead Engineer,CC-140-OPS,0.35,2022-12-28 05:24:00
2180,809,2022-12-26,2023-09-07,Lead Engineer,CC-100-FIN,0.81,2023-09-22 12:33:00
2181,809,2023-09-08,2025-04-27,Senior Analyst,CC-150-SALES,0.41,2025-05-09 03:49:00
2182,810,2024-09-23,2026-01-20,Engineer,CC-140-OPS,0.62,2026-02-10 07:20:00
2183,810,2026-01-21,2026-02-28,Senior Engineer,CC-110-HR,0.89,2026-03-06 06:27:00
2184,811,2024-01-05,2024-06-28,Manager,CC-130-PMO,0.21,2024-07-18 09:59:00
2185,811,2024-01-05,2024-06-28,Project Manager,CC-130-PMO,0.64,2024-07-18 10:59:00
2186,811,2024-08-19,2025-03-10,Project Coordinator,CC-140-OPS,0.66,2025-04-02 12:25:00
2187,811,2025-02-24,,Lead Engineer,CC-150-SALES,0.3,2025-03-03 03:50:00
2188,812,2020-06-06,2021-04-08,Senior Analyst,CC-100-FIN,0.5,2021-05-05 04:29:00
2189,812,2021-05-22,2022-07-24,Lead Engineer,CC-130-PMO,0.29,2022-08-06 14:10:00
2190,813,2018-02-16,2020-01-28,Senior Analyst,CC-160-MKT,0.38,2020-02-04 07:33:00
2191,813,2019-12-28,2020-06-19,Senior Analyst,CC-140-OPS,0.99,2020-07-18 00:11:00
2192,814,2025-07-23,2026-02-28,Analyst,CC-120-ENG,0.2,2026-03-26 11:50:00
2193,815,2023-08-25,2025-03-09,Manager,CC-150-SALES,0.26,2025-03-10 00:17:00
2194,816,2022-09-28,2024-06-01,Analyst,CC-120-ENG,0.92,2024-06-21 00:29:00
2195,816,2024-08-12,2025-05-11,Lead Engineer,CC-160-MKT,0.21,2025-05-16 23:48:00
2196,816,2025-04-18,,Analyst,CC-140-OPS,0.52,2025-05-07 19:25:00
2197,817,2020-05-19,2021-12-20,Lead Engineer,CC-100-FIN,0.91,2022-01-11 00:51:00
2198,817,2021-12-21,,Senior Engineer,CC-140-OPS,0.41,2022-01-12 00:22:00
2199,818,2023-02-03,2023-10-11,Project Coordinator,CC-130-PMO,0.93,2023-10-27 04:32:00
2200,818,2023-02-03,2023-10-11,Senior Analyst,CC-130-PMO,0.68,2023-10-27 12:32:00
2201,818,2023-10-12,2024-11-08,Analyst,CC-160-MKT,0.98,2024-11-16 14:00:00
2202,819,2021-06-06,2023-03-04,Lead Engineer,CC-140-OPS,0.46,2023-03-11 02:44:00
2203,819,2023-01-27,2024-04-03,Lead Engineer,CC-120-ENG,0.65,2024-05-02 12:30:00
2204,819,2024-03-25,2025-10-17,Lead Engineer,CC-110-HR,0.63,2025-10-19 21:44:00
2205,819,2024-03-25,2025-10-17,Manager,CC-110-HR,0.88,2025-10-19 22:44:00
2206,819,2025-10-18,2026-02-28,Analyst,CC-100-FIN,0.58,2026-03-27 22:24:00
2207,820,2025-01-17,2026-02-28,Senior Manager,CC-120-ENG,0.51,2026-03-11 09:07:00
2208,821,2018-11-14,2020-05-05,Senior Manager,CC-100-FIN,0.38,2020-05-14 23:19:00
2209,821,2020-05-06,,Engineer,CC-120-ENG,0.26,2020-06-05 00:40:00
2210,822,2016-08-22,2017-12-11,Lead Engineer,CC-110-HR,0.47,2017-12-14 05:21:00
2211,822,2017-12-12,2018-04-21,Senior Analyst,CC-100-FIN,0.73,2018-05-06 16:21:00
2212,822,2018-04-22,2019-06-21,Project Coordinator,CC-110-HR,0.22,2019-07-01 16:44:00
2213,822,2019-06-22,2020-08-05,Analyst,CC-130-PMO,0.35,2020-08-09 10:09:00
2214,822,2020-08-06,,Director,CC-130-PMO,0.22,2020-09-03 17:42:00
2215,823,2025-09-17,2026-02-28,Director,CC-120-ENG,0.51,2026-03-24 23:08:00
2216,824,2025-05-12,2026-02-28,Director,CC-140-OPS,0.27,2026-03-29 20:01:00
2217,824,2026-01-26,2026-02-28,Director,CC-160-MKT,0.43,2026-03-06 08:29:00
2218,825,2023-05-20,2025-05-08,Engineer,CC-110-HR,0.7,2025-05-28 14:51:00
2219,825,2025-05-09,2026-02-28,Senior Manager,CC-140-OPS,0.28,2026-03-10 19:17:00
2220,826,2024-04-14,2025-12-25,Engineer,CC-100-FIN,0.69,2026-01-23 03:31:00
2221,826,2025-12-26,,Analyst,CC-150-SALES,0.32,2026-01-12 23:18:00
2222,827,2022-10-22,2024-06-15,Senior Engineer,CC-100-FIN,0.6,2024-07-12 02:05:00
2223,827,2024-08-25,2025-10-28,Analyst,CC-120-ENG,0.47,2025-11-21 05:44:00
2224,827,2025-10-29,2026-02-28,Senior Manager,CC-150-SALES,0.33,2026-03-26 06:05:00
2225,828,2021-11-26,2023-08-03,Senior Manager,CC-110-HR,0.29,2023-08-24 14:48:00
2226,828,2021-11-26,2023-08-03,Analyst,CC-110-HR,0.84,2023-08-24 17:48:00
2227,828,2023-08-04,,Project Coordinator,CC-140-OPS,0.76,2023-08-30 06:05:00
2228,829,2017-09-20,2018-09-03,Director,CC-140-OPS,0.43,2018-09-05 01:28:00
2229,830,2022-02-26,2023-03-03,Project Coordinator,CC-160-MKT,0.21,2023-03-26 14:11:00
2230,830,2023-02-22,2024-04-27,Manager,CC-110-HR,0.82,2024-05-26 12:40:00
2231,830,2024-04-28,2025-06-01,Analyst,CC-150-SALES,0.98,2025-06-26 05:31:00
2232,830,2025-06-02,2026-02-28,Director,CC-150-SALES,0.85,2026-03-02 08:31:00
2233,831,2019-08-20,2021-07-13,Analyst,CC-140-OPS,0.5,2021-07-23 12:49:00
2234,831,2021-08-27,2022-01-07,Project Coordinator,CC-160-MKT,0.82,2022-01-15 03:38:00
2235,831,2022-01-08,2023-11-13,Engineer,CC-100-FIN,0.74,2023-12-03 05:14:00
2236,832,2016-02-16,2017-11-01,Analyst,CC-150-SALES,0.97,2017-11-14 06:28:00
2237,832,2017-11-02,2018-07-19,Manager,CC-100-FIN,0.58,2018-08-18 15:50:00
2238,832,2018-07-20,2019-09-01,Senior Analyst,CC-120-ENG,0.99,2019-09-10 19:05:00
2239,832,2019-09-02,2019-12-31,Senior Manager,CC-100-FIN,0.96,2020-01-22 15:18:00
2240,832,2020-01-01,,Project Manager,CC-160-MKT,0.96,2020-01-03 17:36:00
2241,833,2015-01-22,2016-08-16,Lead Engineer,CC-110-HR,0.95,2016-09-05 15:55:00
2242,833,2016-08-17,2017-11-16,Senior Analyst,CC-150-SALES,0.8,2017-11-21 18:14:00
2243,834,2019-07-25,2020-12-31,Director,CC-120-ENG,0.51,2021-01-02 22:09:00
2244,834,2021-01-23,,Senior Manager,CC-150-SALES,0.93,2021-01-24 07:20:00
2245,835,2020-05-09,2021-03-21,Senior Manager,CC-100-FIN,0.71,2021-04-06 23:54:00
2246,835,2021-03-10,,Lead Engineer,CC-110-HR,0.6,2021-03-25 05:25:00
2247,835,2021-03-10,,Lead Engineer,CC-110-HR,0.48,2021-03-25 13:25:00
2248,836,2025-10-23,2026-02-28,Senior Engineer,CC-150-SALES,0.75,2026-03-17 03:10:00
2249,837,2022-03-30,2022-12-28,Lead Engineer,CC-120-ENG,0.82,2023-01-12 23:45:00
2250,838,2021-06-09,2023-01-31,Project Manager,CC-150-SALES,0.43,2023-02-07 06:09:00
2251,838,2023-01-07,2023-08-15,Senior Manager,CC-120-ENG,0.88,2023-09-08 00:59:00
2252,839,2023-02-09,2024-07-25,Senior Analyst,CC-100-FIN,0.99,2024-08-17 01:33:00
2253,839,2024-07-26,2026-02-13,Lead Engineer,CC-100-FIN,0.2,2026-02-21 04:32:00
2254,839,2024-07-26,2026-02-13,Director,CC-100-FIN,0.84,2026-02-21 08:32:00
2255,839,2026-02-14,2026-02-28,Engineer,CC-160-MKT,0.28,2026-03-07 11:37:00
2256,840,2025-03-29,2026-02-28,Project Coordinator,CC-160-MKT,0.47,2026-03-10 16:53:00
2257,841,2024-11-22,2025-09-17,Senior Manager,CC-120-ENG,0.27,2025-09-20 21:26:00
2258,841,2025-09-18,2026-02-28,Senior Analyst,CC-120-ENG,0.82,2026-03-01 07:19:00
2259,842,2024-05-18,2025-08-17,Director,CC-100-FIN,0.6,2025-09-06 07:06:00
2260,842,2025-10-20,,Analyst,CC-130-PMO,0.68,2025-10-29 12:46:00
2261,843,2017-02-02,2018-10-11,Analyst,CC-160-MKT,0.7,2018-11-09 18:19:00
2262,843,2018-10-12,2019-10-16,Senior Analyst,CC-140-OPS,0.85,2019-10-20 22:51:00
2263,843,2019-10-17,2020-03-13,Project Coordinator,CC-160-MKT,0.63,2020-03-18 17:16:00
2264,843,2020-03-14,2021-02-12,Senior Manager,CC-130-PMO,0.77,2021-02-18 21:50:00
2265,844,2025-05-21,2026-02-28,Senior Engineer,CC-140-OPS,0.52,2026-03-12 18:16:00
2266,845,2015-02-07,2015-08-10,Lead Engineer,CC-100-FIN,0.88,2015-08-10 00:26:00
2267,845,2015-02-07,2015-08-10,Manager,CC-100-FIN,0.85,2015-08-10 08:26:00
2268,845,2015-08-11,,Lead Engineer,CC-130-PMO,0.59,2015-08-17 12:18:00
2269,846,2016-03-15,2016-11-28,Engineer,CC-150-SALES,0.9,2016-12-24 12:54:00
2270,846,2016-11-29,2017-12-11,Analyst,CC-150-SALES,0.54,2017-12-18 07:08:00
2271,846,2017-12-12,2018-07-19,Engineer,CC-140-OPS,0.54,2018-08-14 06:20:00
2272,846,2018-07-20,2019-08-09,Engineer,CC-110-HR,0.79,2019-08-12 01:05:00
2273,846,2019-08-10,,Project Coordinator,CC-160-MKT,0.29,2019-08-12 20:57:00
2274,847,2018-03-11,,Senior Engineer,CC-110-HR,0.99,2018-04-04 18:09:00
2275,848,2021-02-03,2023-01-09,Senior Analyst,CC-120-ENG,0.75,2023-02-02 17:24:00
2276,848,2023-03-10,2023-10-04,Engineer,CC-120-ENG,0.75,2023-10-18 05:52:00
2277,848,2023-10-05,2025-04-22,Senior Analyst,CC-110-HR,0.71,2025-04-25 03:51:00
2278,849,2024-07-17,2025-09-28,Lead Engineer,CC-100-FIN,0.4,2025-10-22 02:50:00
2279,849,2025-08-25,2026-02-28,Engineer,CC-160-MKT,0.98,2026-03-07 14:30:00
2280,850,2017-02-28,2018-06-22,Director,CC-160-MKT,0.43,2018-06-23 15:21:00
2281,850,2018-07-06,2019-04-02,Project Coordinator,CC-150-SALES,0.73,2019-04-07 09:36:00
2282,850,2019-04-03,,Engineer,CC-150-SALES,0.66,2019-04-08 23:19:00
2283,851,2016-10-27,2018-01-06,Lead Engineer,CC-100-FIN,0.58,2018-02-02 05:13:00
2284,851,2018-01-07,,Director,CC-160-MKT,0.42,2018-01-15 10:26:00
2285,852,2017-11-19,2019-08-28,Project Manager,CC-140-OPS,0.38,2019-09-17 16:01:00
2286,852,2019-08-29,,Senior Engineer,CC-110-HR,0.41,2019-09-22 07:46:00
2287,853,2023-04-06,2024-09-23,Senior Analyst,CC-110-HR,0.49,2024-09-29 01:23:00
2288,853,2024-09-24,2025-11-19,Engineer,CC-140-OPS,0.26,2025-11-29 18:49:00
